Hebi 1 torque	Hebi 2 torque	M3 torque
-3.78332	-0.607532	0.117283	
-3.67623	-0.490606	-0.0905541	
-3.66675	-0.558228	-0.016645	
-3.69138	-0.468201	0.0061506	
-3.7006	-0.518479	-0.00201743	
-3.68721	-0.509032	0.0138932	
-3.70608	-0.457487	-0.00857203	
-3.70079	-0.53155	0.00279494	
-3.71696	-0.531065	0.000908534	
-3.70998	-0.466517	0.00602233	
-3.71634	-0.507789	-0.00663539	
-3.71269	-0.533707	-0.0105788	
-3.7325	-0.486857	-0.0154007	
-3.72847	-0.610708	0.0249888	
-3.72641	-0.453426	-0.00857217	
-3.71808	-0.406742	0.0281103	
-3.71343	-0.52227	-0.0292722	
-3.71394	-0.467925	0.00154622	
-3.71877	-0.46979	0.00293402	
-3.93972	-0.578801	0.25202	
-3.72392	-0.439164	-0.236679	
-3.71985	-0.453796	0.0104549	
-3.70752	-0.514884	-0.00995948	
-3.71384	-0.507694	0.000443462	
-3.71616	-0.500668	-0.00209921	
-3.71099	-0.460086	-0.00403568	
-3.69433	-0.411474	-0.0569117	
-3.70591	-0.502331	0.0368682	
-3.71547	-0.479473	0.00398245	
-3.70288	-0.468808	-0.00146587	
-3.70419	-0.518047	0.006515	
-3.66719	-0.442297	-0.0255904	
-3.67912	-0.386188	0.0145007	
-3.65788	-0.432394	0.00283216	
-3.68743	-0.560289	-0.013384	
-3.66626	-0.35323	0.0318563	
-3.69934	-0.474705	0.00468726	
-3.65962	-0.426519	-0.0189206	
-3.64398	-0.406583	-0.0011267	
-3.64613	-0.466603	0.00249131	
-3.64894	-0.452696	-0.000108823	
-3.64575	-0.42823	-0.0358698	
-3.62988	-0.44718	0.00535197	
-3.61759	-0.414499	0.00492342	
-3.62079	-0.400861	0.0153691	
-3.60054	-0.387002	-0.00251922	
-3.61567	-0.424013	0.00282219	
-3.59301	-0.445812	-0.046341	
-3.58557	-0.34882	0.0563711	
-3.56915	-0.44796	-0.0203279	
-3.56002	-0.383502	0.000175284	
-3.53752	-0.449679	-0.00418398	
-3.53502	-0.370239	0.00403471	
-3.51776	-0.395839	-0.00145528	
-3.49432	-0.393912	-0.00189239	
-3.48577	-0.4011	0.0107228	
-3.46474	-0.403397	-0.0178416	
-3.46909	-0.491393	-0.0125577	
-3.43457	-0.288237	0.0113247	
-3.42111	-0.335242	0.00663341	
-3.41004	-0.368725	-0.000211145	
-3.38961	-0.378636	0.00500399	
-3.3743	-0.344037	0.0243918	
-3.35612	-0.421653	-0.0341559	
-3.34099	-0.357697	0.0123692	
-3.32702	-0.329565	0.0186419	
-3.30588	-0.418356	-0.029234	
-3.28426	-0.397895	0.00416152	
-3.26593	-0.332744	0.0159812	
-3.24592	-0.284996	-0.00508818	
-3.21424	-0.380991	-0.0153713	
-3.19132	-0.357462	0.000995538	
-3.18356	-0.382261	-0.00469001	
-3.14533	-0.306416	0.00567246	
-3.13932	-0.327235	-0.0113345	
-3.11674	-0.331612	-0.0112215	
-3.08372	-0.360079	0.024767	
-3.06105	-0.309247	-0.00703619	
-3.02341	-0.292265	-0.000761781	
-2.99993	-0.329961	-0.00513171	
-2.97804	-0.314148	0.00456111	
-2.94681	-0.282774	0.019271	
-2.92041	-0.383991	-0.019999	
-2.89259	-0.315957	-7.38584e-06	
-2.92756	-0.348757	0.0616651	
-2.84951	-0.25559	-0.0602567	
-2.81753	-0.298423	-0.0225071	
-2.77252	-0.293543	0.0310104	
-2.76513	-0.278219	0.00580849	
-2.70836	-0.254972	-0.0203178	
-2.68472	-0.316316	0.00396206	
-2.64729	-0.309354	0.00383443	
-2.62329	-0.20906	0.00324247	
-2.60362	-0.319435	-0.0408354	
-2.63691	-0.406108	0.107499	
-2.52421	-0.224533	-0.0866062	
-2.4904	-0.211344	0.00519943	
-2.43937	-0.218176	0.0132324	
-2.4066	-0.256647	-0.0302991	
-2.35829	-0.237198	0.0310576	
-2.31301	-0.268911	-0.000929495	
-2.30168	-0.298275	-0.00564387	
-2.22705	-0.207771	0.0155351	
-2.22814	-0.239097	-0.0302486	
-2.18522	-0.252074	-0.0305331	
-2.13882	-0.201671	0.0236893	
-2.08652	-0.20203	0.0104732	
-2.04493	-0.284328	-0.00189491	
-1.99778	-0.147902	0.00607833	
-1.94449	-0.262535	-0.00448846	
-1.9072	-0.144052	0.0372191	
-1.86048	-0.215771	-0.0308725	
-1.80238	-0.243674	0.00989813	
-1.76985	-0.205462	-0.0226011	
-1.72534	-0.188609	0.00804097	
-1.67965	-0.132831	0.00705901	
-1.63835	-0.330896	-0.000562052	
-1.58602	-0.11301	0.00442144	
-1.55394	-0.200597	0.00259543	
-1.51638	-0.107373	-0.0610479	
-1.46869	-0.147267	0.0358086	
-1.40625	-0.180308	-0.00932587	
-1.3629	-0.138146	0.0180352	
-1.33794	-0.0901097	-0.00739231	
-1.29374	-0.176186	-0.0103828	
-1.25384	-0.0466406	0.0351986	
-1.20695	-0.123863	-0.0199381	
-1.16742	-0.111716	0.0065848	
-1.13315	-0.124643	-0.00763135	
-1.1074	-0.131937	-0.0452333	
-1.03465	-0.0583572	0.0504969	
-1.00103	-0.240227	-0.0173112	
-0.957333	0.0611426	0.0131458	
-0.975843	-0.175466	-0.0331955	
-0.957344	-0.0363463	-0.0169264	
-0.948205	-0.0401034	0.0389283	
-0.957002	-0.0265676	0.00783779	
-0.971556	-0.106748	-0.0331719	
-0.950842	-0.00198023	0.0522157	
-0.950697	-0.121541	-0.0248508	
-0.970244	-0.140343	0.00893147	
-0.934596	0.0588987	-0.00227967	
-0.982268	-0.152548	-0.0168307	
-0.938337	0.0229504	0.0162634	
-0.98625	-0.0515327	0.00852676	
-0.982312	-0.000119282	-0.000487304	
-0.985754	-0.00353527	2.26903e-05	
-0.983194	-0.0513903	-0.00545421	
-0.988428	0.0273174	0.00866815	
-0.981988	-0.177721	0.00840381	
-0.969398	0.0591298	-0.0186123	
-0.98647	-0.0684358	-0.0196548	
-1.05892	-0.033383	0.122885	
-0.928287	0.0774625	-0.088216	
-0.975781	-0.0402463	0.00499862	
-0.974923	0.0237247	-0.000578323	
-1.00687	-0.0573506	-0.0373175	
-0.976509	0.034625	0.0296485	
-0.99772	0.00248161	0.00141539	
-1.00059	-0.0418026	0.000389602	
-0.991393	0.0778919	0.0013291	
-1.02081	-0.0642237	-0.0177696	
-0.985391	0.0412954	0.0173376	
-0.995345	0.0230367	-0.00887432	
-1.00673	-0.0476488	0.00467309	
-0.993088	0.0859447	0.0092772	
-1.01828	0.0520769	-0.00630761	
-1.01821	0.00816122	0.00310972	
-1.01131	0.035458	-0.00723211	
-1.02346	0.0226729	0.00297532	
-1.01101	0.0371047	0.00442326	
-1.0125	0.043623	-0.000407139	
-1.01446	0.0425753	0.00721313	
-1.00741	-0.0623803	-0.0418795	
-0.99479	0.07093	0.0229836	
-1.03834	-0.0135874	-0.00215563	
-1.00132	0.130434	0.0266554	
-1.02562	0.00602905	-0.0214042	
-1.01112	0.0279476	-0.00487143	
-1.02028	0.122988	0.003688	
-1.03058	0.0180438	0.011122	
-1.01642	0.0710098	-0.0226549	
-1.02731	0.0362393	-0.0327237	
-1.00833	0.0949962	0.041376	
-1.02645	0.0473408	-0.00455058	
-1.11393	0.030916	0.0866636	
-0.983698	0.0986547	-0.0671759	
-1.00945	0.0423285	-0.00150791	
-1.03933	0.0246965	-0.0530242	
-1.00226	0.120157	0.0373149	
-1.01977	0.0820758	0.0018632	
-1.03527	0.0817429	-0.00434458	
-1.0131	0.0457713	0.00826369	
-1.03722	0.100254	-0.0041843	
-1.05615	0.041907	-0.0126904	
-1.03101	0.139566	0.0216696	
-1.05189	0.036239	0.0024657	
-1.04216	0.0586466	-0.0169329	
-1.04044	0.10284	0.00490257	
-1.04332	-0.0229802	-0.0141184	
-1.02972	0.187609	0.0126127	
-1.05202	0.0503618	-0.0165916	
-1.05063	0.113678	-0.0045769	
-1.03408	0.0342838	0.00832526	
-1.06047	0.227796	0.039126	
-1.07482	0.0618468	-0.0278602	
-1.07208	0.0872976	-0.0490257	
-1.04216	0.119482	0.0397662	
-1.04503	0.113994	0.000879907	
-1.06155	0.0996231	0.00731464	
-1.06785	0.0398302	-0.00708275	
-1.0347	0.158822	0.00997995	
-1.06337	0.0429214	-0.00906389	
-1.02069	0.105568	-0.00798076	
-1.02904	0.146827	0.0137573	
-1.04671	0.0713384	0.00228305	
-1.05059	0.119651	-0.0832589	
-1.03702	0.159431	0.096231	
-1.04685	0.0487831	-0.0389672	
-1.03232	0.0468815	0.00778411	
-1.02503	0.172637	-0.00154299	
-1.04222	0.15356	0.0296006	
-1.04923	0.0820654	-0.0158826	
-1.02108	0.0226413	0.00283855	
-1.01062	0.248991	0.0011036	
-1.04457	0.0882718	-0.00534698	
-1.00455	0.0487912	-0.0118936	
-1.02612	0.19074	0.0259455	
-1.04367	0.129498	-0.00678067	
-1.04328	0.132561	0.00190864	
-1.0505	0.0189695	-0.0362306	
-1.01388	0.195599	0.0285518	
-1.04842	0.151074	-0.0185173	
-1.02262	0.139773	0.0238206	
-1.04843	0.0187296	-0.0213623	
-1.00758	0.210048	0.0213513	
-1.02301	0.132962	-0.00797227	
-1.03085	0.146935	-0.00138798	
-1.03222	0.0971013	0.00931912	
-1.0199	0.174377	-0.0096794	
-1.05047	0.0742463	-0.00832951	
-1.01131	0.140139	0.00455448	
-0.996744	0.168051	0.00206423	
-1.04067	0.125955	-0.00581781	
-1.07708	0.138878	0.0545522	
-1.01085	0.148537	-0.034822	
-1.00286	0.0835343	-0.0151073	
-0.997129	0.156945	0.0168774	
-1.01506	0.205366	0.0106545	
-1.03981	0.130132	-0.017007	
-1.02244	0.144705	0.000727102	
-1.01861	0.151326	0.00250621	
-1.01288	0.110145	0.00940169	
-1.02704	0.0835044	-0.0760315	
-1.00418	0.182538	0.0549893	
-1.00154	0.103938	-0.00454172	
-1.00052	0.213467	0.00478681	
-1.01974	0.0284409	-0.0202376	
-1.00259	0.262828	0.0247823	
-1.03323	0.12918	0.00749652	
-0.99937	0.151667	-0.0185732	
-1.01935	0.13647	0.0120158	
-1.01153	0.204292	0.00857673	
-1.01438	0.117974	-0.0184459	
-1.0039	0.177468	0.0134848	
-1.01372	0.133949	-0.00256968	
-1.0021	0.142648	-0.00317185	
-1.00975	0.107464	0.019449	
-0.997967	0.185099	-0.00369852	
-1.00237	0.0906429	-0.0292686	
-0.980217	0.165913	0.0169845	
-0.988532	0.131023	-0.0172073	
-1.01174	0.107785	-0.00653027	
-0.962538	0.218407	0.0124026	
-0.989121	0.16129	0.0105374	
-1.00338	0.0936923	-0.00741704	
-0.980738	0.205044	-0.00489541	
-0.994897	0.163464	0.0113995	
-1.0027	0.190333	0.0324554	
-0.998466	0.154171	-0.00866223	
-0.991439	0.0794026	-0.035317	
-0.968154	0.181964	0.0159465	
-1.00083	0.114636	-0.0947375	
-0.966597	0.156187	0.0894354	
-0.989264	0.148624	-0.00439955	
-0.979135	0.163626	-0.00376251	
-0.967313	0.142069	-0.0074235	
-0.971213	0.2228	0.00911167	
-0.98115	0.161903	0.00221958	
-0.993231	0.160574	0.0238736	
-0.971476	0.135175	-0.0155738	
-0.974935	0.157231	-0.00191507	
-0.968408	0.149761	-0.00897507	
-0.970888	0.148396	0.0081674	
-0.963806	0.169573	0.0222463	
-0.967842	0.118916	-0.019618	
-0.983739	0.0279231	-0.000559756	
-0.941878	0.23757	-0.00108728	
-0.95968	0.183114	0.0238152	
-0.958967	0.15201	-0.0212181	
-0.942847	0.111596	-0.0227378	
-0.964963	0.154988	0.0114224	
-0.950967	0.221084	0.0201705	
-0.963488	0.0761579	-0.0191397	
-0.927244	0.180489	0.00852628	
-0.954938	0.148856	0.00623022	
-0.960859	0.108572	-0.0191079	
-0.939266	0.157514	-0.00201479	
-0.942794	0.20312	0.0147283	
-0.96884	0.117419	-0.0157255	
-0.942503	0.155902	0.0115058	
-0.954835	0.107411	-0.00401198	
-0.931604	0.200155	-0.000664565	
-0.94913	0.0390036	-0.0162965	
-0.922821	0.230831	0.0212413	
-0.931395	0.107762	0.00606084	
-0.930055	0.17943	-0.0112213	
-0.949787	0.0988671	-0.0314778	
-0.928101	0.121194	0.0282756	
-0.916762	0.201622	0.00598677	
-0.933431	0.187486	-0.00343806	
-0.937527	0.0982174	-0.0117772	
-0.918643	0.140614	0.0140783	
-0.925445	0.146943	0.00882048	
-0.922486	0.128609	-0.00162783	
-0.920962	0.130197	0.00456101	
-0.914039	0.147484	-0.00248409	
-0.91859	0.161302	-0.0024238	
-0.933185	0.0967814	-0.0123579	
-0.910404	0.130737	0.013874	
-0.925615	0.115814	-0.0441859	
-0.9038	0.224141	0.0648325	
-0.898238	0.0936289	-0.015729	
-0.910489	0.133037	-0.00984012	
-0.914244	0.0964616	-0.0046712	
-0.897669	0.121037	0.00370065	
-0.89172	0.20372	0.0292707	
-0.913779	0.101398	-0.0299546	
-0.911759	0.0337327	-0.0387239	
-0.860119	0.264172	0.0474055	
-0.903714	0.144539	0.00948436	
-0.910846	0.129034	-0.0128228	
-0.901996	0.0939544	-0.0054164	
-0.888908	0.16459	0.00567537	
-0.897788	0.117015	-0.0130908	
-0.887722	0.113531	0.00946995	
-0.883029	0.100039	0.000273154	
-0.891302	0.179613	0.0274352	
-0.905344	0.0492108	-0.025586	
-0.921546	0.160298	-0.00778982	
-0.846779	0.108946	-0.00290406	
-0.877554	0.104813	0.00244358	
-0.910911	0.145531	0.0480179	
-0.848729	0.157299	-0.0295978	
-0.877163	0.0877568	-0.00629472	
-0.864289	0.0896651	0.00180559	
-0.858185	0.164868	-9.62081e-05	
-0.871219	0.0634504	-0.0046156	
-0.867099	0.116467	-0.0050548	
-0.860286	0.14996	0.00338662	
-0.89387	0.0948861	-0.00631191	
-0.883969	0.103437	0.0270769	
-0.828862	0.106173	-0.00340061	
-0.872337	0.122286	-0.00663372	
-0.873305	0.0859816	0.00112932	
-0.86001	0.116237	-0.0114703	
-0.831327	0.131729	-0.050913	
-0.876903	0.0493051	0.0141164	
-0.854792	0.169912	0.0333638	
-0.89136	0.105877	-0.0102304	
-0.86168	0.0555763	-0.0108256	
-0.841695	0.194609	0.0226696	
-0.860457	0.100162	0.00341552	
-0.83156	0.0478441	-0.0263177	
-0.86764	0.120483	0.014922	
-0.84496	0.127693	0.00874215	
-0.849924	0.105025	-0.00381806	
-0.860223	0.105323	-0.0212978	
-0.846097	0.0797279	0.0152991	
-0.826771	0.127409	0.00604941	
-0.872403	0.0344498	-0.0051067	
-0.840219	0.0394162	-0.0332501	
-0.830314	0.178959	0.0303711	
-0.85163	0.059321	0.00355335	
-0.822671	0.146881	0.0027518	
-0.843252	0.0492097	0.00092589	
-0.822875	0.085736	-0.00341592	
-0.82053	0.114487	0.00786312	
-0.821305	-0.00205398	-0.0177719	
-0.824049	0.146692	-0.0249662	
-0.822496	0.10861	0.0304514	
-0.830266	0.100071	0.00673219	
-0.832609	0.104974	-0.00144468	
-0.837809	0.0229631	0.00135351	
-0.822426	0.0907975	-0.0111901	
-0.818583	0.145745	0.0204431	
-0.829862	0.0928663	-0.000171855	
-0.822954	0.0827124	-0.000915932	
-0.833335	0.0519451	0.00744753	
-0.858192	0.012281	0.0384976	
-0.780249	0.175321	-0.0410983	
-0.823946	0.0331104	-0.0136559	
-0.81483	0.153003	0.0411218	
-0.822659	0.0584374	-0.0211634	
-0.823501	0.00867503	-0.00212398	
-0.797663	0.08472	-0.0148299	
-0.807137	0.0802605	0.0113751	
-0.826116	0.0604272	-0.0100927	
-0.797403	0.147238	0.0453559	
-0.824906	0.0645449	-0.012209	
-0.807307	0.0586232	-0.0155285	
-0.809955	0.03962	-0.00120862	
-0.798062	0.104281	0.0146437	
-0.813155	0.0424468	-0.0157524	
-0.806118	0.0643283	0.00182483	
-0.800264	0.0516959	-0.00768175	
-0.800472	0.0892143	0.0144874	
-0.805274	0.0794324	-0.00170733	
-0.796702	0.0549732	-0.00616634	
-0.800842	0.0370748	-0.0123871	
-0.793202	0.0962678	0.00990782	
-0.783333	0.0223506	-0.000910063	
-0.792795	0.0554631	-0.0208757	
-0.799715	0.0802101	0.0182397	
-0.811233	0.0308266	-0.00408577	
-0.780561	0.0513175	-0.0172099	
-0.786056	0.125291	0.0269347	
-0.795466	-0.0484721	-0.0456895	
-0.779436	0.136978	0.0361965	
-0.807476	0.0629515	-0.00396364	
-0.79595	0.0359654	0.0105737	
-0.791994	0.101365	-0.00344946	
-0.802171	0.0382765	-0.00185006	
-0.851693	-0.0811825	-0.0100852	
-0.798773	0.00622002	0.0125082	
-0.793703	0.072888	-0.00937617	
-0.789812	0.0727986	-0.00451638	
-0.797739	0.0388758	-0.00140169	
-0.786958	0.0718037	0.00216233	
-0.797234	0.0474251	0.00548253	
-0.781608	0.0682695	-0.000243579	
-0.789164	0.0488772	0.000211046	
-0.787896	0.0524031	-0.000722094	
-0.798372	0.0264052	0.000224918	
-0.793602	0.0611941	0.00375293	
-0.785003	0.0335309	0.000958305	
-0.81042	-0.0393219	-0.0190202	
-0.754802	0.123862	0.0258745	
-0.799833	0.0243436	-0.0183719	
-0.778012	0.0277602	0.00187171	
-0.849948	0.0211036	0.104606	
-0.7652	0.0161618	-0.125832	
-0.749442	-0.0106479	0.000323581	
-0.760604	0.107606	0.0259792	
-0.783199	0.0558274	0.0131274	
-0.802438	-0.055257	-0.0169524	
-0.774738	0.16776	0.0131016	
-0.820863	0.00827433	-0.00953294	
-0.782934	0.042725	-0.0015336	
-0.773034	-0.0349164	-0.00133366	
-0.774	0.0579069	0.00567281	
-0.790852	0.0735365	0.0227648	
-0.793019	-0.0136782	-0.038018	
-0.779836	0.0644002	0.00173785	
-0.791143	0.0742392	0.0465709	
-0.797977	0.00292659	-0.0266262	
-0.784807	0.0190521	0.00428548	
-0.776726	0.0115198	-0.0243401	
-0.803646	0.0341668	0.0214363	
-0.769246	0.0690276	-0.00934031	
-0.785216	0.0175757	0.00301292	
-0.802773	-0.0186676	-0.00626906	
-0.760782	0.0537363	0.00603864	
-0.77745	0.0287126	-0.00349204	
-0.797306	-0.0095618	-0.0328758	
-0.770651	0.0636366	0.038092	
-0.78474	0.0297033	0.0105158	
-0.801886	0.00576694	-0.0107865	
-0.797501	0.0436394	-0.00654883	
-0.781332	0.0145568	0.00330338	
-0.785921	0.016496	0.00661684	
-0.766591	0.0116271	-0.00800956	
-0.776078	0.0898963	0.0297201	
-0.809322	-0.0882506	-0.0210803	
-0.774245	0.110737	0.00196475	
-0.776305	0.0706146	0.015935	
-0.792251	-0.0213992	-0.0158045	
-0.805188	-0.128208	-0.00918479	
-0.749641	0.133123	0.00646863	
-0.786951	0.0389487	-0.00018937	
-0.79537	0.0244432	-0.000456069	
-0.801223	0.00807819	-0.00686352	
-0.765865	0.0836294	0.00666443	
-0.8021	-0.00829223	-0.00467471	
-0.78406	0.034367	-0.00513385	
-0.796231	-0.0161498	-0.00667472	
-0.77477	0.0205818	0.0109365	
-0.787336	0.0421631	0.000398597	
-0.780458	0.0363263	0.00728381	
-0.81132	-0.0540992	-0.0174558	
-0.758744	0.0670601	0.00400168	
-0.758161	-0.00411076	-0.0186567	
-0.779721	0.0755001	0.0272284	
-0.79828	0.0195469	-0.00320729	
-0.812377	-0.00923795	-0.0202517	
-0.785171	0.0514493	0.0150884	
-0.807966	-0.0394432	0.0037117	
-0.795532	0.0227422	-0.0229032	
-0.772729	0.0882235	0.0178096	
-0.803212	-0.0493952	0.00910503	
-0.787657	0.0195983	-0.0110765	
-0.783894	0.0364231	0.0078808	
-0.797294	-0.076861	-0.0147815	
-0.769198	0.0306878	0.0108545	
-0.753155	0.0449654	0.0110637	
-0.80701	-0.0280149	-0.00387495	
-0.779421	0.012413	-0.0159505	
-0.813184	0.0603474	0.0220338	
-0.803106	0.0328693	0.0121622	
-0.801329	0.0124831	-0.0200973	
-0.779492	-0.0850026	-0.00011833	
-0.77461	0.104537	0.0252308	
-0.817672	-0.0116417	-0.0436493	
-0.802218	-0.00514908	-0.00234129	
-0.783531	0.00271626	0.0124706	
-0.779884	0.0304062	-0.00140922	
-0.779717	0.0352303	0.00553997	
-0.758967	0.00797628	0.00119114	
-0.812373	-0.0097388	0.0665856	
-0.716799	0.0348221	-0.0430079	
-0.755862	-0.0288033	-0.0620821	
-0.754142	-0.0608106	0.0272431	
-0.73484	0.121546	0.00418061	
-0.803895	-0.0262044	0.00452577	
-0.790162	-0.0430984	-0.00616746	
-0.768534	0.0683921	0.0075495	
-0.789013	0.0203531	0.013323	
-0.788267	0.00664787	-0.0128807	
-0.78097	0.022847	-0.00327388	
-0.789409	-0.325821	-0.0469823	
-0.623524	0.271437	0.0813696	
-0.844059	-0.0458671	-0.0394933	
12.9092	13.1054	-0.00646428	
-1.53199	-0.76456	0.0381573	
-0.825009	-0.0730334	-0.0373054	
-0.816462	-0.0223137	-0.00595184	
-0.777535	0.0973599	0.00289956	
-0.80802	0.0169237	0.0114025	
-0.789771	0.0394132	-0.0135724	
-0.813193	-0.0299752	-0.0143545	
-0.77652	0.0436182	0.0146114	
-0.782347	-0.0154825	-0.00415796	
-0.780455	0.0432293	0.019695	
-0.78509	-0.000997407	-0.00944092	
-0.784862	-0.0075199	9.98104e-05	
-0.778012	0.0283253	-0.000596866	
-0.769733	-0.00289244	0.0071183	
-0.793085	-0.0250064	-0.00145633	
-0.755394	0.0422037	-0.000395011	
-0.769738	-0.0218415	-0.00407369	
-0.763611	0.0314012	0.00486735	
-0.771143	-0.0970809	0.00968028	
-0.757848	0.0476342	-0.0232139	
-0.767713	-0.0049928	0.0126543	
-0.765301	-0.030861	-0.00844404	
-0.754634	0.0555417	0.00611716	
-0.733802	-0.0253182	-0.00304748	
-0.76954	0.0668265	0.0345233	
-0.760211	0.0177913	-0.0239377	
-0.75124	0.00258897	-0.0127493	
-0.758369	0.0627174	0.0368314	
-0.772816	0.00266848	-0.0238964	
-0.763235	0.00977876	-0.000871908	
-0.753082	0.000996787	-0.000879423	
-0.758776	-0.0422161	-0.0217019	
-0.741554	0.0473089	0.0222739	
-0.766235	-0.0890125	-0.00418891	
-0.731881	0.112627	0.00593437	
-0.764684	-0.0204491	-0.00364698	
-0.746986	0.0598534	-0.0116648	
-0.739768	-0.0174299	-0.00122864	
-0.735705	-0.00910262	0.00227967	
-0.751303	0.0770843	0.0111394	
-0.753173	0.0314247	-0.00522805	
-0.754458	0.0019925	-0.00562519	
-0.739431	0.0479934	0.0120639	
-0.746616	0.0556251	0.0242058	
-0.753949	0.00899588	-0.0301752	
-0.743424	0.0256711	0.00229841	
-0.748216	-0.00752326	0.00100088	
-0.722719	-0.00597818	-0.00282532	
-0.725229	0.0438759	-0.0115935	
-0.75241	-0.0301143	0.00688234	
-0.71407	0.0964865	-0.00286716	
-0.735325	0.0410321	0.00551428	
-0.736503	0.0282672	0.000313523	
-0.727771	0.0404288	-0.000415716	
-0.723292	0.0175386	-0.00745809	
-0.713318	0.0501635	0.00495232	
-0.722904	0.0249581	-0.00335879	
-0.694675	0.0106917	0.0107048	
-0.657918	0.0391592	-0.0153784	
-0.675817	0.0509845	0.0104471	
-0.705183	0.0026143	-0.0445293	
-0.678629	0.0503869	-0.0259431	
-0.667427	0.0377394	0.053597	
-0.692827	0.00606539	0.00567155	
-0.66219	0.0712879	-0.0187513	
-0.660869	0.0842616	0.0160268	
-0.690654	-0.0161135	-0.00282944	
-0.642486	0.106548	0.0118056	
-0.656191	0.0685368	-0.00692144	
-0.653034	0.0669213	0.00526864	
-0.654946	0.00339999	-0.0116149	
-0.656151	0.0431651	0.0036912	
-0.641856	0.114604	-0.00531392	
-0.628639	0.0431699	0.00663909	
-0.655413	-0.0399964	-0.0201531	
-0.590229	0.155296	0.0295711	
-0.622392	0.0885542	0.000135238	
-0.634844	0.0532943	-0.00624416	
-0.614433	0.0844622	-0.00311733	
-0.614276	-0.0133717	0.0159604	
-0.603506	0.142241	-0.0105714	
-0.64337	0.0398778	-0.0284226	
-0.614299	0.0497372	0.022639	
-0.605299	0.215383	0.0362654	
-0.621532	0.0470735	-0.0360554	
-0.600403	0.139596	0.011629	
-0.600814	0.126216	0.00232687	
-0.590202	0.127856	-0.010427	
-0.605616	0.110026	0.00381773	
-0.595489	0.0998596	-0.00832218	
-0.341945	0.191524	0.0109273	
-0.341874	0.219317	0.00707257	
-0.368351	0.103078	0.00527633	
-0.316159	0.227049	-0.0128972	
-0.333411	0.112013	-0.000823465	
-0.278188	0.224159	0.00494697	
0.0607555	0.770941	0.00626131	
0.122158	0.904217	0.0105533	
0.173993	0.9931	0.0197676	
0.192593	0.995739	-0.0152374	
0.211728	0.961875	-0.0266654	
0.233934	1.13675	-0.0350782	
0.143103	1.11599	-0.0336844	
0.152885	1.18357	0.0161643	
0.116352	1.19504	0.00531549	
0.106477	1.18201	0.00606978	
0.136175	1.17053	0.00951638	
0.112198	1.19815	-0.0038429	
0.127208	1.25007	-0.000856494	
0.119443	1.24211	0.00777795	
0.122249	1.25892	0.00332627	
0.137144	1.26906	0.00881938	
0.139148	1.27385	-0.00344803	
0.154616	1.31273	-0.00465278	
0.15345	1.35709	0.00828888	
0.154096	1.38274	0.00513249	
0.181065	1.28507	-0.0252255	
0.145004	1.44518	0.0365568	
0.157198	1.43219	-0.0213349	
0.150926	1.46512	0.0280316	
0.173325	1.55341	0.0156697	
0.167704	1.55728	0.00672157	
0.153159	1.56147	-0.00468466	
0.185715	1.6457	0.0161647	
0.169712	1.46445	-0.0217257	
0.179446	1.67039	0.0259197	
0.167292	1.63049	-0.00687055	
0.200866	1.67123	-0.00208247	
0.234454	1.79286	0.0199644	
0.168787	1.67181	-0.0180162	
0.207443	1.72215	0.0310381	
0.207058	1.75214	0.0203779	
0.202563	1.79842	0.000543296	
0.221755	1.76441	0.0133539	
0.253402	1.90605	0.000524397	
0.2569	1.87507	-0.000962576	
0.209623	1.81964	0.0227535	
0.21036	1.80452	0.00490126	
0.298289	1.95069	-0.0101937	
0.221628	1.84555	0.0101186	
0.285446	1.97828	0.00428476	
0.218786	1.9101	0.0355021	
0.218258	1.93099	-0.000166938	
0.288098	2.00037	-0.0119955	
0.222861	1.96122	0.013366	
0.253073	1.9576	0.00660567	
0.288698	2.03781	-0.0254717	
0.239131	2.04361	0.0634289	
0.247148	2.07828	0.0136344	
0.316226	2.16291	-0.0399385	
0.23378	2.05519	0.0012224	
0.243911	2.08403	0.0104161	
0.285977	2.10544	-0.00222135	
0.29625	2.15747	0.0156421	
0.285564	2.11816	0.00239047	
0.273796	2.15531	-0.00562078	
0.317989	2.20764	0.0190861	
0.404651	2.33946	-0.0133414	
0.337774	2.27156	0.00259806	
0.358844	2.28643	-0.00232836	
0.368615	2.33461	0.0239113	
0.36887	2.3949	0.0063226	
0.383695	2.37349	0.0103788	
0.423109	2.40399	-0.00234133	
0.428446	2.47296	0.0685455	
0.455208	2.45066	-0.0233892	
0.464094	2.5019	-0.00391177	
0.50706	2.52934	0.0101447	
0.518704	2.55287	0.00737834	
0.606016	2.70428	-0.0263396	
0.555715	2.63872	0.0369083	
0.571298	2.61329	-0.00679893	
0.599265	2.64492	0.00643958	
0.6307	2.7058	0.0209452	
0.63412	2.71895	0.00872775	
0.665871	2.75445	0.00832512	
0.690201	2.78943	-0.0096171	
0.725137	2.7586	0.0069033	
0.736151	2.83106	0.010788	
0.846218	2.94135	-0.0353342	
0.808709	2.89955	0.00439438	
0.81801	2.84252	-0.0256493	
0.844942	2.95244	0.0378402	
0.87353	2.95588	0.00360015	
0.907717	2.97591	0.0142967	
0.931166	3.03096	-0.00118986	
0.957679	3.05722	0.00604273	
0.985697	3.08084	0.00603633	
1.09874	3.20192	-0.00586627	
1.03065	3.11278	0.0204864	
1.07959	3.20695	0.00757191	
1.1092	3.20432	-0.0116099	
